user_id,signup_date,acquisition_channel,country
U03202,2024-04-21,organic,IN
U03203,2024-03-11,paid_ads,US
U03204,2024-04-17,paid_ads,IN
U03205,2024-03-17,referral,IN
U03206,2024-05-03,paid_ads,IN
U03207,2024-01-20,organic,US
U03208,2024-04-02,social,IN
U03209,2024-03-05,paid_ads,SG
U03210,2024-03-04,organic,IN
U03211,2024-06-09,organic,US
U03212,2024-05-06,social,SG
U03213,2024-06-01,organic,IN
U03214,2024-06-06,paid_ads,IN
U03215,2024-02-20,referral,US
U03216,2024-04-27,organic,IN
U03217,2024-01-28,referral,SG
U03218,2024-02-04,organic,US
U03219,2024-03-18,paid_ads,IN
U03220,2024-01-02,referral,AE
U03221,2024-04-11,referral,SG
U03222,2024-03-26,paid_ads,IN
U03223,2024-06-07,paid_ads,IN
U03224,2024-04-07,paid_ads,IN
U03225,2024-03-25,organic,IN
U03226,2024-04-22,paid_ads,SG
U03227,2024-03-26,paid_ads,US
U03228,2024-04-20,paid_ads,IN
U03229,2024-06-15,social,IN
U03230,2024-06-01,paid_ads,IN
U03231,2024-02-04,paid_ads,IN
U03232,2024-03-17,organic,SG
U03233,2024-03-23,organic,IN
U03234,2024-06-03,organic,IN
U03235,2024-06-26,paid_ads,US
U03236,2024-02-21,paid_ads,SG
U03237,2024-05-02,organic,SG
U03238,2024-03-21,organic,IN
U03239,2024-02-15,referral,IN
U03240,2024-04-11,organic,IN
U03241,2024-03-22,organic,IN
U03242,2024-03-15,paid_ads,IN
U03243,2024-06-26,social,IN
U03244,2024-06-11,referral,AE
U03245,2024-05-05,organic,IN
U03246,2024-05-27,paid_ads,IN
U03247,2024-03-03,organic,AE
U03248,2024-03-24,referral,IN
U03249,2024-04-06,organic,AE
U03250,2024-03-12,social,SG
U03251,2024-04-10,paid_ads,IN
U03252,2024-04-03,referral,IN
U03253,2024-01-30,referral,AE
U03254,2024-05-24,organic,IN
U03255,2024-02-21,referral,IN
U03256,2024-05-31,organic,US
U03257,2024-05-19,organic,AE
U03258,2024-02-16,paid_ads,US
U03259,2024-06-23,referral,IN
U03260,2024-05-20,organic,IN
U03261,2024-01-07,organic,SG
U03262,2024-04-28,paid_ads,US
U03263,2024-02-23,referral,IN
U03264,2024-04-22,referral,US
U03265,2024-03-15,referral,SG
U03266,2024-06-26,referral,IN
U03267,2024-01-18,paid_ads,US
U03268,2024-04-14,social,SG
U03269,2024-06-21,organic,SG
U03270,2024-05-07,referral,IN
U03271,2024-02-05,referral,US
U03272,2024-06-11,paid_ads,IN
U03273,2024-03-18,social,IN
U03274,2024-03-02,social,SG
U03275,2024-03-05,social,IN
U03276,2024-06-17,organic,SG
U03277,2024-02-09,organic,IN
U03278,2024-04-18,organic,US
U03279,2024-04-06,referral,US
U03280,2024-01-19,referral,AE
U03281,2024-04-24,organic,IN
U03282,2024-06-02,paid_ads,AE
U03283,2024-05-02,social,IN
U03284,2024-05-29,organic,IN
U03285,2024-04-12,paid_ads,IN
U03286,2024-05-16,paid_ads,SG
U03287,2024-05-09,referral,AE
U03288,2024-06-26,referral,SG
U03289,2024-04-17,organic,SG
U03290,2024-05-19,paid_ads,US
U03291,2024-01-10,referral,SG
U03292,2024-04-02,referral,AE
U03293,2024-06-28,referral,IN
U03294,2024-05-17,referral,US
U03295,2024-06-01,paid_ads,SG
U03296,2024-06-12,social,IN
U03297,2024-01-22,social,IN
U03298,2024-01-28,paid_ads,IN
U03299,2024-03-04,referral,IN
U03300,2024-06-17,social,AE
U03301,2024-06-19,paid_ads,IN
U03302,2024-03-31,referral,AE
U03303,2024-02-12,referral,AE
U03304,2024-06-14,social,IN
U03305,2024-06-05,paid_ads,AE
U03306,2024-01-12,referral,IN
U03307,2024-05-24,referral,IN
U03308,2024-06-14,social,IN
U03309,2024-06-22,organic,SG
U03310,2024-06-14,organic,US
U03311,2024-04-12,paid_ads,US
U03312,2024-03-25,organic,IN
U03313,2024-04-20,referral,AE
U03314,2024-01-28,organic,IN
U03315,2024-01-03,organic,IN
U03316,2024-01-26,referral,AE
U03317,2024-03-07,paid_ads,SG
U03318,2024-02-26,social,IN
U03319,2024-05-10,referral,IN
U03320,2024-05-12,organic,AE
U03321,2024-05-22,referral,SG
U03322,2024-05-28,social,IN
U03323,2024-06-25,referral,SG
U03324,2024-05-27,organic,IN
U03325,2024-02-26,paid_ads,IN
U03326,2024-04-24,organic,US
U03327,2024-04-05,social,IN
U03328,2024-04-10,referral,AE
U03329,2024-04-28,paid_ads,SG
U03330,2024-06-22,organic,IN
U03331,2024-05-30,organic,SG
U03332,2024-06-25,organic,IN
U03333,2024-05-08,referral,IN
U03334,2024-02-08,referral,IN
U03335,2024-03-29,social,US
U03336,2024-01-07,paid_ads,AE
U03337,2024-05-03,paid_ads,AE
U03338,2024-01-27,paid_ads,AE
U03339,2024-03-16,referral,IN
U03340,2024-04-16,social,SG
U03341,2024-01-22,social,AE
U03342,2024-01-30,social,US
U03343,2024-02-06,paid_ads,IN
U03344,2024-03-30,organic,US
U03345,2024-03-20,organic,SG
U03346,2024-03-28,social,IN
U03347,2024-04-26,paid_ads,SG
U03348,2024-02-22,social,US
U03349,2024-05-13,paid_ads,SG
U03350,2024-05-03,social,US
U03351,2024-03-30,paid_ads,US
U03352,2024-05-01,paid_ads,IN
U03353,2024-01-25,social,US
U03354,2024-04-22,organic,US
U03355,2024-06-27,referral,US
U03356,2024-04-25,referral,AE
U03357,2024-03-22,organic,IN
U03358,2024-01-18,organic,IN
U03359,2024-03-17,organic,US
U03360,2024-01-12,referral,US
U03361,2024-01-30,paid_ads,AE
U03362,2024-01-06,paid_ads,IN
U03363,2024-03-28,paid_ads,AE
U03364,2024-06-14,referral,SG
U03365,2024-01-28,social,US
U03366,2024-06-22,organic,AE
U03367,2024-02-12,referral,IN
U03368,2024-03-03,paid_ads,IN
U03369,2024-05-12,organic,IN
U03370,2024-02-14,organic,AE
U03371,2024-05-21,social,IN
U03372,2024-02-10,paid_ads,IN
U03373,2024-03-25,organic,US
U03374,2024-05-23,paid_ads,IN
U03375,2024-04-19,referral,IN
U03376,2024-04-28,organic,IN
U03377,2024-02-29,organic,SG
U03378,2024-04-13,organic,IN
U03379,2024-06-10,paid_ads,IN
U03380,2024-02-17,referral,SG
U03381,2024-02-17,paid_ads,US
U03382,2024-06-12,organic,IN
U03383,2024-06-17,paid_ads,SG
U03384,2024-04-20,referral,US
U03385,2024-04-11,paid_ads,IN
U03386,2024-01-08,organic,SG
U03387,2024-06-06,referral,IN
U03388,2024-02-20,social,IN
U03389,2024-04-25,social,IN
U03390,2024-05-31,social,AE
U03391,2024-04-19,referral,AE
U03392,2024-04-09,paid_ads,AE
U03393,2024-01-02,social,IN
U03394,2024-06-29,referral,IN
U03395,2024-02-24,paid_ads,IN
U03396,2024-02-22,paid_ads,US
U03397,2024-03-12,referral,IN
U03398,2024-06-29,organic,IN
U03399,2024-01-17,organic,IN
U03400,2024-05-27,referral,AE
U03401,2024-01-27,paid_ads,IN
U03402,2024-05-17,referral,IN
U03403,2024-02-17,referral,SG
U03404,2024-04-03,organic,US
U03405,2024-03-24,social,US
U03406,2024-02-20,organic,IN
U03407,2024-04-27,referral,IN
U03408,2024-01-30,social,IN
U03409,2024-03-08,social,IN
U03410,2024-06-20,paid_ads,US
U03411,2024-05-05,social,US
U03412,2024-05-15,social,US
U03413,2024-06-12,referral,SG
U03414,2024-03-21,social,US
U03415,2024-06-01,paid_ads,IN
U03416,2024-04-09,social,IN
U03417,2024-06-05,paid_ads,SG
U03418,2024-04-10,organic,US
U03419,2024-05-30,organic,US
U03420,2024-01-30,paid_ads,IN
U03421,2024-03-30,social,AE
U03422,2024-03-31,paid_ads,SG
U03423,2024-04-27,organic,SG
U03424,2024-06-07,referral,AE
U03425,2024-02-14,paid_ads,AE
U03426,2024-06-21,social,IN
U03427,2024-06-29,paid_ads,SG
U03428,2024-03-17,paid_ads,IN
U03429,2024-06-06,referral,US
U03430,2024-05-31,organic,IN
U03431,2024-01-22,paid_ads,IN
U03432,2024-06-21,paid_ads,SG
U03433,2024-02-04,paid_ads,AE
U03434,2024-03-21,social,IN
U03435,2024-01-31,organic,IN
U03436,2024-03-02,referral,US
U03437,2024-03-19,referral,IN
U03438,2024-01-30,paid_ads,SG
U03439,2024-02-16,social,AE
U03440,2024-04-05,referral,AE
U03441,2024-06-26,referral,IN
U03442,2024-02-06,organic,SG
U03443,2024-05-10,referral,IN
U03444,2024-04-09,organic,SG
U03445,2024-04-17,organic,IN
U03446,2024-06-01,paid_ads,IN
U03447,2024-02-05,organic,IN
U03448,2024-05-27,social,SG
U03449,2024-04-08,referral,SG
U03450,2024-04-18,organic,SG
U03451,2024-02-17,paid_ads,AE
U03452,2024-05-04,organic,US
U03453,2024-06-11,referral,IN
U03454,2024-05-17,referral,US
U03455,2024-06-26,paid_ads,IN
U03456,2024-06-14,paid_ads,IN
U03457,2024-02-14,organic,IN
U03458,2024-05-22,referral,SG
U03459,2024-02-12,organic,IN
U03460,2024-05-05,paid_ads,US
U03461,2024-03-14,social,IN
U03462,2024-02-05,referral,IN
U03463,2024-02-17,referral,IN
U03464,2024-03-21,organic,AE
U03465,2024-04-25,organic,SG
U03466,2024-06-07,organic,IN
U03467,2024-01-14,paid_ads,US
U03468,2024-04-01,referral,US
U03469,2024-01-03,paid_ads,US
U03470,2024-05-04,social,AE
U03471,2024-02-04,paid_ads,US
U03472,2024-02-19,paid_ads,IN
U03473,2024-04-08,organic,IN
U03474,2024-05-23,organic,SG
U03475,2024-05-09,paid_ads,US
U03476,2024-06-16,paid_ads,IN
U03477,2024-05-06,referral,IN
U03478,2024-04-14,organic,AE
U03479,2024-06-24,referral,IN
U03480,2024-05-05,paid_ads,US
U03481,2024-04-16,organic,SG
U03482,2024-04-23,referral,US
U03483,2024-05-05,organic,SG
U03484,2024-02-12,paid_ads,SG
U03485,2024-01-22,referral,IN
U03486,2024-05-24,organic,US
U03487,2024-01-08,referral,IN
U03488,2024-02-26,referral,IN
U03489,2024-03-15,organic,AE
U03490,2024-01-09,referral,IN
U03491,2024-03-11,organic,IN
U03492,2024-02-27,organic,SG
U03493,2024-05-17,organic,SG
U03494,2024-03-14,paid_ads,IN
U03495,2024-02-13,referral,AE
U03496,2024-04-27,referral,IN
U03497,2024-05-24,paid_ads,IN
U03498,2024-05-06,social,US
U03499,2024-05-20,referral,IN
U03500,2024-05-10,paid_ads,IN
U03501,2024-01-29,social,IN
U03502,2024-05-26,paid_ads,IN
U03503,2024-01-30,social,IN
U03504,2024-03-09,paid_ads,AE
U03505,2024-05-19,referral,IN
U03506,2024-04-03,organic,US
U03507,2024-05-18,referral,IN
U03508,2024-01-11,referral,AE
U03509,2024-04-22,referral,IN
U03510,2024-05-19,social,SG
U03511,2024-02-25,referral,IN
U03512,2024-04-18,referral,US
U03513,2024-01-27,paid_ads,US
U03514,2024-06-16,referral,SG
U03515,2024-03-04,organic,IN
U03516,2024-03-17,organic,US
U03517,2024-01-09,referral,AE
U03518,2024-04-25,social,US
U03519,2024-03-08,organic,SG
U03520,2024-03-30,social,SG
U03521,2024-01-23,organic,SG
U03522,2024-04-22,referral,IN
U03523,2024-01-31,organic,IN
U03524,2024-03-01,referral,IN
U03525,2024-02-23,organic,IN
U03526,2024-05-30,organic,US
U03527,2024-06-25,referral,SG
U03528,2024-03-30,organic,AE
U03529,2024-06-05,organic,IN
U03530,2024-06-10,organic,IN
U03531,2024-04-19,paid_ads,AE
U03532,2024-02-12,referral,IN
U03533,2024-06-06,social,IN
U03534,2024-02-05,organic,US
U03535,2024-02-22,organic,US
U03536,2024-02-22,organic,SG
U03537,2024-01-16,paid_ads,IN
U03538,2024-05-25,organic,AE
U03539,2024-03-30,referral,IN
U03540,2024-05-16,organic,IN
U03541,2024-03-12,organic,IN
U03542,2024-06-01,referral,IN
U03543,2024-05-17,organic,IN
U03544,2024-02-13,referral,IN
U03545,2024-03-23,organic,IN
U03546,2024-06-29,referral,IN
U03547,2024-03-15,paid_ads,IN
U03548,2024-03-15,paid_ads,US
U03549,2024-05-26,organic,US
U03550,2024-03-09,organic,IN
U03551,2024-05-11,paid_ads,US
U03552,2024-06-22,paid_ads,IN
U03553,2024-01-25,paid_ads,US
U03554,2024-02-04,organic,IN
U03555,2024-04-15,paid_ads,IN
U03556,2024-01-16,organic,SG
U03557,2024-03-11,paid_ads,AE
U03558,2024-06-16,paid_ads,US
U03559,2024-02-02,referral,AE
U03560,2024-06-28,social,IN
U03561,2024-02-03,organic,IN
U03562,2024-03-04,organic,IN
U03563,2024-02-07,paid_ads,IN
U03564,2024-03-23,referral,IN
U03565,2024-03-04,organic,SG
U03566,2024-06-22,organic,SG
U03567,2024-04-10,organic,AE
U03568,2024-05-05,organic,SG
U03569,2024-02-06,paid_ads,US
U03570,2024-05-27,paid_ads,AE
U03571,2024-06-10,organic,IN
U03572,2024-03-09,paid_ads,IN
U03573,2024-06-09,paid_ads,SG
U03574,2024-04-16,organic,IN
U03575,2024-04-06,social,IN
U03576,2024-04-25,referral,AE
U03577,2024-01-20,paid_ads,IN
U03578,2024-06-11,social,IN
U03579,2024-01-24,referral,US
U03580,2024-04-13,paid_ads,IN
U03581,2024-05-11,referral,AE
U03582,2024-03-12,organic,IN
U03583,2024-06-26,paid_ads,SG
U03584,2024-04-04,referral,IN
U03585,2024-04-26,social,IN
U03586,2024-05-04,organic,AE
U03587,2024-03-24,organic,AE
U03588,2024-05-28,paid_ads,IN
U03589,2024-01-01,paid_ads,IN
U03590,2024-01-24,referral,US
U03591,2024-04-27,organic,AE
U03592,2024-06-11,referral,IN
U03593,2024-06-19,organic,IN
U03594,2024-06-27,referral,US
U03595,2024-04-01,referral,IN
U03596,2024-01-17,social,US
U03597,2024-05-16,organic,AE
U03598,2024-04-11,organic,IN
U03599,2024-02-25,organic,IN
U03600,2024-04-19,referral,SG
U03601,2024-02-24,referral,IN
U03602,2024-05-06,organic,SG
U03603,2024-03-09,social,IN
U03604,2024-03-23,referral,IN
U03605,2024-03-13,organic,AE
U03606,2024-03-27,organic,IN
U03607,2024-05-20,paid_ads,US
U03608,2024-05-27,organic,IN
U03609,2024-02-03,social,US
U03610,2024-05-24,paid_ads,IN
U03611,2024-05-04,organic,SG
U03612,2024-03-28,social,SG
U03613,2024-06-23,organic,SG
U03614,2024-01-13,paid_ads,US
U03615,2024-01-12,organic,IN
U03616,2024-01-26,organic,AE
U03617,2024-06-09,organic,AE
U03618,2024-04-27,social,SG
U03619,2024-01-05,organic,US
U03620,2024-02-01,social,IN
U03621,2024-02-10,social,SG
U03622,2024-04-22,organic,IN
U03623,2024-04-26,organic,IN
U03624,2024-01-01,referral,SG
U03625,2024-04-19,organic,AE
U03626,2024-02-21,referral,SG
U03627,2024-06-25,referral,IN
U03628,2024-02-03,social,IN
U03629,2024-06-15,organic,SG
U03630,2024-03-18,organic,IN
U03631,2024-02-10,referral,IN
U03632,2024-03-11,organic,US
U03633,2024-01-24,organic,IN
U03634,2024-06-16,paid_ads,AE
U03635,2024-04-02,social,IN
U03636,2024-03-05,organic,IN
U03637,2024-01-22,referral,US
U03638,2024-04-05,referral,AE
U03639,2024-06-19,organic,IN
U03640,2024-06-15,paid_ads,SG
U03641,2024-02-12,paid_ads,IN
U03642,2024-01-14,organic,IN
U03643,2024-04-11,referral,AE
U03644,2024-06-09,referral,IN
U03645,2024-03-19,paid_ads,IN
U03646,2024-06-28,referral,AE
U03647,2024-02-29,paid_ads,IN
U03648,2024-04-19,organic,US
U03649,2024-06-16,referral,IN
U03650,2024-01-24,organic,SG
U03651,2024-06-29,organic,IN
U03652,2024-01-25,social,IN
U03653,2024-01-01,social,US
U03654,2024-02-24,referral,IN
U03655,2024-05-02,organic,US
U03656,2024-01-20,paid_ads,IN
U03657,2024-02-03,social,IN
U03658,2024-05-31,paid_ads,SG
U03659,2024-02-27,paid_ads,US
U03660,2024-05-12,organic,IN
U03661,2024-06-23,organic,SG
U03662,2024-04-23,social,AE
U03663,2024-01-03,organic,US
U03664,2024-01-03,organic,AE
U03665,2024-06-27,paid_ads,AE
U03666,2024-03-28,social,IN
U03667,2024-01-31,paid_ads,SG
U03668,2024-04-18,organic,US
U03669,2024-06-26,paid_ads,SG
U03670,2024-02-03,organic,IN
U03671,2024-05-02,organic,IN
U03672,2024-01-19,referral,IN
U03673,2024-02-28,organic,IN
U03674,2024-04-08,organic,IN
U03675,2024-01-23,paid_ads,AE
U03676,2024-01-27,paid_ads,SG
U03677,2024-01-27,paid_ads,AE
U03678,2024-03-21,social,SG
U03679,2024-04-04,social,IN
U03680,2024-03-17,organic,AE
U03681,2024-02-05,referral,SG
U03682,2024-04-07,paid_ads,IN
U03683,2024-02-04,social,IN
U03684,2024-06-13,social,IN
U03685,2024-06-22,paid_ads,SG
U03686,2024-02-06,social,US
U03687,2024-01-18,paid_ads,SG
U03688,2024-05-15,organic,IN
U03689,2024-05-24,paid_ads,IN
U03690,2024-01-03,organic,SG
U03691,2024-06-05,organic,IN
U03692,2024-06-15,social,IN
U03693,2024-02-12,organic,IN
U03694,2024-04-22,social,IN
U03695,2024-03-30,organic,IN
U03696,2024-02-24,social,IN
U03697,2024-06-09,paid_ads,IN
U03698,2024-02-08,organic,IN
U03699,2024-04-15,organic,IN
U03700,2024-06-06,organic,US
U03701,2024-06-24,referral,IN
U03702,2024-04-23,paid_ads,IN
U03703,2024-02-25,referral,IN
U03704,2024-01-23,referral,IN
U03705,2024-01-26,organic,AE
U03706,2024-02-05,social,IN
U03707,2024-02-01,paid_ads,US
U03708,2024-05-30,referral,US
U03709,2024-04-08,social,IN
U03710,2024-03-30,paid_ads,IN
U03711,2024-04-19,referral,AE
U03712,2024-03-21,organic,IN
U03713,2024-02-05,social,IN
U03714,2024-03-04,referral,IN
U03715,2024-03-11,paid_ads,SG
U03716,2024-06-14,referral,US
U03717,2024-01-22,paid_ads,IN
U03718,2024-03-04,paid_ads,IN
U03719,2024-05-21,social,IN
U03720,2024-06-02,organic,US
U03721,2024-06-02,referral,IN
U03722,2024-06-04,organic,US
U03723,2024-03-13,organic,AE
U03724,2024-06-25,paid_ads,IN
U03725,2024-01-07,paid_ads,US
U03726,2024-06-17,paid_ads,IN
U03727,2024-03-18,paid_ads,IN
U03728,2024-02-22,organic,IN
U03729,2024-05-12,paid_ads,IN
U03730,2024-06-04,paid_ads,SG
U03731,2024-05-10,paid_ads,SG
U03732,2024-02-18,organic,US
U03733,2024-04-10,social,SG
U03734,2024-03-16,social,IN
U03735,2024-06-14,organic,US
U03736,2024-01-14,referral,AE
U03737,2024-03-02,paid_ads,AE
U03738,2024-05-06,paid_ads,SG
U03739,2024-04-08,organic,IN
U03740,2024-01-29,social,AE
U03741,2024-03-02,paid_ads,AE
U03742,2024-05-07,organic,IN
U03743,2024-06-12,organic,US
U03744,2024-06-01,referral,US
U03745,2024-01-19,organic,IN
U03746,2024-05-15,organic,IN
U03747,2024-01-04,paid_ads,IN
U03748,2024-04-02,paid_ads,IN
U03749,2024-03-22,paid_ads,US
U03750,2024-02-03,organic,IN
U03751,2024-04-09,referral,IN
U03752,2024-05-25,paid_ads,US
U03753,2024-04-17,organic,SG
U03754,2024-04-03,social,SG
U03755,2024-05-19,social,AE
U03756,2024-06-23,social,US
U03757,2024-02-14,paid_ads,IN
U03758,2024-04-30,organic,IN
U03759,2024-01-19,paid_ads,IN
U03760,2024-01-05,organic,AE
U03761,2024-05-30,social,IN
U03762,2024-01-18,paid_ads,SG
U03763,2024-01-04,paid_ads,IN
U03764,2024-03-08,paid_ads,IN
U03765,2024-02-25,social,AE
U03766,2024-01-11,organic,IN
U03767,2024-01-16,referral,SG
U03768,2024-04-11,paid_ads,US
U03769,2024-05-09,paid_ads,SG
U03770,2024-03-14,social,US
U03771,2024-06-09,organic,SG
U03772,2024-05-08,paid_ads,IN
U03773,2024-04-16,referral,US
U03774,2024-04-18,organic,AE
U03775,2024-06-28,referral,US
U03776,2024-04-12,referral,SG
U03777,2024-01-22,referral,US
U03778,2024-06-12,organic,SG
U03779,2024-05-17,paid_ads,US
U03780,2024-05-17,organic,IN
U03781,2024-06-06,social,IN
U03782,2024-02-09,referral,SG
U03783,2024-03-12,organic,IN
U03784,2024-01-22,referral,US
U03785,2024-03-20,organic,IN
U03786,2024-01-21,social,IN
U03787,2024-05-10,paid_ads,IN
U03788,2024-02-22,social,IN
U03789,2024-02-09,organic,IN
U03790,2024-05-17,paid_ads,IN
U03791,2024-03-24,social,IN
U03792,2024-04-10,social,IN
U03793,2024-05-30,organic,SG
U03794,2024-06-11,organic,IN
U03795,2024-06-15,organic,US
U03796,2024-06-23,paid_ads,IN
U03797,2024-06-13,organic,SG
U03798,2024-01-17,referral,IN
U03799,2024-03-20,organic,IN
U03800,2024-06-27,paid_ads,AE
U03801,2024-04-21,social,SG
U03802,2024-03-02,paid_ads,US
U03803,2024-01-15,organic,IN
U03804,2024-03-03,referral,IN
U03805,2024-01-23,social,IN
U03806,2024-04-21,paid_ads,IN
U03807,2024-01-30,paid_ads,AE
U03808,2024-04-26,referral,IN
U03809,2024-06-05,organic,IN
U03810,2024-06-04,organic,US
U03811,2024-01-15,referral,SG
U03812,2024-03-20,referral,US
U03813,2024-06-19,organic,IN
U03814,2024-06-17,referral,US
U03815,2024-02-14,organic,SG
U03816,2024-01-31,social,US
U03817,2024-01-04,social,US
U03818,2024-02-05,referral,IN
U03819,2024-06-28,social,IN
U03820,2024-01-03,paid_ads,IN
U03821,2024-02-11,paid_ads,IN
U03822,2024-05-07,organic,IN
U03823,2024-03-29,paid_ads,IN
U03824,2024-05-13,organic,SG
U03825,2024-05-12,paid_ads,IN
U03826,2024-03-07,referral,US
U03827,2024-02-12,organic,US
U03828,2024-04-05,organic,IN
U03829,2024-02-02,organic,IN
U03830,2024-03-09,paid_ads,AE
U03831,2024-01-31,referral,IN
U03832,2024-01-08,paid_ads,IN
U03833,2024-03-26,referral,AE
U03834,2024-04-19,social,US
U03835,2024-03-10,paid_ads,AE
U03836,2024-05-14,paid_ads,IN
U03837,2024-01-17,referral,IN
U03838,2024-03-08,referral,IN
U03839,2024-05-27,referral,IN
U03840,2024-06-09,paid_ads,AE
U03841,2024-01-20,organic,IN
U03842,2024-05-07,paid_ads,IN
U03843,2024-04-26,paid_ads,US
U03844,2024-05-10,organic,US
U03845,2024-04-02,referral,IN
U03846,2024-01-15,referral,AE
U03847,2024-05-07,organic,US
U03848,2024-05-25,organic,SG
U03849,2024-02-12,paid_ads,AE
U03850,2024-04-04,referral,IN
U03851,2024-02-10,paid_ads,AE
U03852,2024-03-06,social,US
U03853,2024-01-27,organic,AE
U03854,2024-05-26,referral,IN
U03855,2024-06-21,referral,IN
U03856,2024-01-30,referral,SG
U03857,2024-02-28,paid_ads,IN
U03858,2024-05-10,organic,SG
U03859,2024-01-01,organic,IN
U03860,2024-01-12,organic,SG
U03861,2024-01-04,organic,IN
U03862,2024-03-03,referral,IN
U03863,2024-01-12,referral,US
U03864,2024-04-30,paid_ads,IN
U03865,2024-04-03,referral,SG
U03866,2024-04-08,referral,IN
U03867,2024-02-08,referral,US
U03868,2024-02-15,organic,IN
U03869,2024-01-10,referral,IN
U03870,2024-05-21,paid_ads,IN
U03871,2024-06-16,organic,SG
U03872,2024-04-17,social,IN
U03873,2024-02-27,referral,US
U03874,2024-03-23,paid_ads,IN
U03875,2024-03-04,organic,SG
U03876,2024-04-16,organic,AE
U03877,2024-03-22,paid_ads,SG
U03878,2024-03-10,referral,US
U03879,2024-01-20,organic,IN
U03880,2024-05-26,organic,IN
U03881,2024-04-05,social,AE
U03882,2024-01-31,paid_ads,IN
U03883,2024-05-08,organic,SG
U03884,2024-06-21,organic,IN
U03885,2024-01-14,organic,AE
U03886,2024-02-15,referral,IN
U03887,2024-02-27,paid_ads,IN
U03888,2024-05-12,referral,SG
U03889,2024-01-12,paid_ads,IN
U03890,2024-04-12,social,US
U03891,2024-01-18,referral,IN
U03892,2024-04-29,organic,IN
U03893,2024-03-13,organic,IN
U03894,2024-03-20,organic,IN
U03895,2024-03-24,organic,IN
U03896,2024-01-23,social,IN
U03897,2024-05-21,social,US
U03898,2024-04-26,referral,IN
U03899,2024-01-03,social,IN
U03900,2024-04-04,paid_ads,IN
U03901,2024-02-21,paid_ads,SG
U03902,2024-03-15,referral,IN
U03903,2024-05-24,organic,SG
U03904,2024-03-18,referral,US
U03905,2024-06-08,paid_ads,US
U03906,2024-03-03,paid_ads,AE
U03907,2024-04-28,paid_ads,SG
U03908,2024-04-04,referral,SG
U03909,2024-05-31,referral,IN
U03910,2024-05-06,paid_ads,IN
U03911,2024-02-20,organic,IN
U03912,2024-05-19,organic,AE
U03913,2024-03-03,referral,IN
U03914,2024-02-08,referral,IN
U03915,2024-01-02,organic,IN
U03916,2024-04-14,referral,AE
U03917,2024-01-07,paid_ads,IN
U03918,2024-02-29,social,IN
U03919,2024-05-18,referral,AE
U03920,2024-03-29,social,US
U03921,2024-06-11,organic,IN
U03922,2024-06-26,organic,US
U03923,2024-01-03,organic,IN
U03924,2024-03-26,organic,SG
U03925,2024-01-01,organic,IN
U03926,2024-06-17,paid_ads,IN
U03927,2024-04-06,organic,SG
U03928,2024-03-19,organic,US
U03929,2024-01-27,organic,IN
U03930,2024-02-22,organic,IN
U03931,2024-05-15,organic,US
U03932,2024-03-01,paid_ads,IN
U03933,2024-04-17,organic,IN
U03934,2024-05-05,paid_ads,IN
U03935,2024-01-16,social,US
U03936,2024-02-06,organic,IN
U03937,2024-03-12,organic,SG
U03938,2024-01-24,referral,SG
U03939,2024-01-12,referral,IN
U03940,2024-02-29,referral,IN
U03941,2024-05-13,organic,AE
U03942,2024-04-15,referral,US
U03943,2024-06-28,paid_ads,IN
U03944,2024-04-05,paid_ads,IN
U03945,2024-04-27,referral,IN
U03946,2024-01-22,paid_ads,IN
U03947,2024-05-28,organic,US
U03948,2024-01-25,social,AE
U03949,2024-05-09,organic,SG
U03950,2024-02-04,organic,IN
U03951,2024-06-12,referral,US
U03952,2024-04-10,paid_ads,IN
U03953,2024-01-20,organic,SG
U03954,2024-05-31,referral,IN
U03955,2024-05-25,paid_ads,US
U03956,2024-01-16,social,IN
U03957,2024-04-21,paid_ads,US
U03958,2024-06-18,referral,IN
U03959,2024-02-03,social,AE
U03960,2024-03-01,organic,IN
U03961,2024-03-15,organic,IN
U03962,2024-03-07,organic,IN
U03963,2024-03-21,paid_ads,AE
U03964,2024-04-10,organic,US
U03965,2024-06-28,organic,IN
U03966,2024-03-24,referral,AE
U03967,2024-03-22,referral,IN
U03968,2024-04-25,referral,AE
U03969,2024-03-10,paid_ads,IN
U03970,2024-02-29,paid_ads,IN
U03971,2024-01-20,paid_ads,SG
U03972,2024-02-21,paid_ads,AE
U03973,2024-02-04,organic,IN
U03974,2024-05-29,referral,IN
U03975,2024-01-28,social,IN
U03976,2024-02-09,paid_ads,SG
U03977,2024-01-28,referral,IN
U03978,2024-02-12,referral,IN
U03979,2024-04-25,organic,IN
U03980,2024-04-29,paid_ads,IN
U03981,2024-03-21,referral,AE
U03982,2024-04-14,referral,AE
U03983,2024-01-31,social,AE
U03984,2024-05-17,referral,IN
U03985,2024-04-01,referral,US
U03986,2024-02-23,paid_ads,IN
U03987,2024-04-25,paid_ads,IN
U03988,2024-03-19,paid_ads,AE
U03989,2024-04-28,organic,IN
U03990,2024-03-08,social,IN
U03991,2024-01-31,referral,AE
U03992,2024-01-24,organic,IN
U03993,2024-02-10,organic,IN
U03994,2024-06-24,referral,US
U03995,2024-03-18,referral,IN
U03996,2024-06-29,organic,US
U03997,2024-06-27,paid_ads,IN
U03998,2024-06-03,organic,SG
U03999,2024-01-11,organic,US
U04000,2024-02-25,paid_ads,AE
U04001,2024-03-24,organic,SG
