txn_id,user_id,amount,txn_timestamp,hour_of_day,status
T000464,U00364,5022.54,2024-01-22 21:00:00,21,success
T000465,U00364,4869.09,2024-01-28 21:00:00,21,success
T000466,U00364,4483.79,2024-01-28 21:00:00,21,success
T000467,U00364,6336.71,2024-02-21 21:00:00,21,success
T000468,U00364,5023.49,2024-01-26 21:00:00,21,success
T000469,U00364,4556.57,2024-03-02 21:00:00,21,success
T000470,U00364,3250.0,2024-02-09 21:00:00,21,success
T000471,U00364,1697.53,2024-03-25 21:00:00,21,success
T000472,U00366,2795.17,2024-04-28 23:00:00,23,success
T000473,U00366,5348.37,2024-04-30 23:00:00,23,success
T000474,U00366,1126.43,2024-05-02 23:00:00,23,success
T000475,U00368,3967.91,2024-05-25 01:00:00,1,success
T000476,U00368,5749.74,2024-06-02 01:00:00,1,success
T000477,U00368,3156.4,2024-05-29 01:00:00,1,success
T000478,U00369,654.35,2024-01-29 14:00:00,14,success
T000479,U00372,2774.78,2024-02-27 00:00:00,0,success
T000480,U00372,4128.86,2024-03-02 00:00:00,0,success
T000481,U00372,4647.93,2024-03-12 00:00:00,0,success
T000482,U00372,4601.05,2024-03-25 00:00:00,0,success
T000483,U00372,4881.85,2024-03-30 00:00:00,0,success
T000484,U00372,2339.36,2024-03-18 00:00:00,0,success
T000485,U00373,1509.5,2024-05-12 09:00:00,9,success
T000486,U00380,2987.56,2024-03-17 01:00:00,1,success
T000487,U00381,4749.53,2024-02-12 11:00:00,11,failed
T000488,U00386,4164.0,2024-06-06 14:00:00,14,success
T000489,U00386,6750.51,2024-06-08 14:00:00,14,success
T000490,U00386,3680.74,2024-06-16 14:00:00,14,success
T000491,U00388,3048.61,2024-05-17 12:00:00,12,success
T000492,U00388,2059.23,2024-05-26 12:00:00,12,success
T000493,U00393,5005.85,2024-06-19 19:00:00,19,success
T000494,U00397,3933.32,2024-02-02 14:00:00,14,failed
T000495,U00398,4075.1,2024-01-31 07:00:00,7,success
T000496,U00398,3214.27,2024-02-07 07:00:00,7,success
T000497,U00398,2520.06,2024-02-12 07:00:00,7,success
T000498,U00398,5808.57,2024-02-18 07:00:00,7,success
T000499,U00398,3465.23,2024-03-03 07:00:00,7,success
T000500,U00404,2767.72,2024-02-25 08:00:00,8,success
T000501,U00404,3818.25,2024-03-05 08:00:00,8,success
T000502,U00405,4603.75,2024-03-30 09:00:00,9,success
T000503,U00406,1652.87,2024-02-23 20:00:00,20,success
T000504,U00406,2539.35,2024-03-03 20:00:00,20,success
T000505,U00406,4664.49,2024-03-10 20:00:00,20,success
T000506,U00406,1663.37,2024-02-26 20:00:00,20,failed
T000507,U00406,5695.72,2024-02-27 20:00:00,20,success
T000508,U00406,5672.02,2024-02-28 20:00:00,20,success
T000509,U00407,1026.24,2024-06-27 13:00:00,13,success
T000510,U00407,2426.55,2024-07-06 13:00:00,13,success
T000511,U00407,4701.84,2024-07-01 13:00:00,13,success
T000512,U00407,4781.79,2024-07-18 13:00:00,13,success
T000513,U00407,3444.82,2024-07-17 13:00:00,13,success
T000514,U00407,1903.5,2024-07-02 13:00:00,13,success
T000515,U00407,2991.79,2024-07-03 13:00:00,13,success
T000516,U00407,6207.08,2024-08-22 13:00:00,13,success
T000517,U00409,2229.92,2024-03-09 16:00:00,16,success
T000518,U00409,1994.15,2024-03-14 16:00:00,16,success
T000519,U00409,4641.41,2024-03-27 16:00:00,16,success
T000520,U00409,2070.47,2024-03-30 16:00:00,16,success
T000521,U00409,1869.81,2024-03-21 16:00:00,16,success
T000522,U00409,937.75,2024-04-23 16:00:00,16,success
T000523,U00409,1107.12,2024-04-02 16:00:00,16,success
T000524,U00413,6188.42,2024-01-18 21:00:00,21,success
T000525,U00417,2414.53,2024-03-13 19:00:00,19,success
T000526,U00418,3695.87,2024-01-14 06:00:00,6,success
T000527,U00418,658.48,2024-01-18 06:00:00,6,success
T000528,U00418,2033.83,2024-01-16 06:00:00,6,failed
T000529,U00418,5119.3,2024-02-10 06:00:00,6,success
T000530,U00418,2946.8,2024-02-19 06:00:00,6,success
T000531,U00418,4289.76,2024-02-23 06:00:00,6,success
T000532,U00418,2194.16,2024-01-20 06:00:00,6,success
T000533,U00418,2758.83,2024-01-21 06:00:00,6,success
T000534,U00422,562.6,2024-06-16 11:00:00,11,success
T000535,U00427,6808.69,2024-07-02 21:00:00,21,failed
T000536,U00427,1346.68,2024-07-11 21:00:00,21,failed
T000537,U00428,2955.08,2024-04-20 06:00:00,6,success
T000538,U00429,4161.95,2024-05-25 21:00:00,21,success
T000539,U00429,3100.44,2024-05-27 21:00:00,21,success
T000540,U00432,2163.62,2024-01-21 15:00:00,15,success
T000541,U00432,1485.66,2024-01-24 15:00:00,15,success
T000542,U00432,2752.6,2024-02-06 15:00:00,15,success
T000543,U00432,4748.42,2024-01-30 15:00:00,15,success
T000544,U00432,3374.94,2024-02-22 15:00:00,15,failed
T000545,U00435,4198.85,2024-05-21 11:00:00,11,success
T000546,U00435,2531.09,2024-05-30 11:00:00,11,success
T000547,U00435,902.98,2024-05-29 11:00:00,11,success
T000548,U00435,3373.1,2024-06-14 11:00:00,11,failed
T000549,U00435,6645.56,2024-06-02 11:00:00,11,success
T000550,U00440,4534.94,2024-02-10 05:00:00,5,success
T000551,U00442,1360.17,2024-02-04 04:00:00,4,success
T000552,U00443,3569.84,2024-01-15 05:00:00,5,success
T000553,U00443,4061.99,2024-01-18 05:00:00,5,success
T000554,U00443,2161.0,2024-01-25 05:00:00,5,success
T000555,U00443,1015.27,2024-02-14 05:00:00,5,success
T000556,U00444,4213.54,2024-03-22 22:00:00,22,success
T000557,U00446,2428.57,2024-01-12 17:00:00,17,success
T000558,U00449,5806.68,2024-06-26 18:00:00,18,success
T000559,U00450,4689.08,2024-03-06 14:00:00,14,success
T000560,U00450,4175.38,2024-03-11 14:00:00,14,success
T000561,U00450,2686.29,2024-03-08 14:00:00,14,success
T000562,U00450,2347.64,2024-03-12 14:00:00,14,success
T000563,U00450,1773.25,2024-03-26 14:00:00,14,success
T000564,U00454,1676.01,2024-05-26 09:00:00,9,success
T000565,U00454,1943.98,2024-06-02 09:00:00,9,success
T000566,U00454,4240.05,2024-06-09 09:00:00,9,success
T000567,U00456,2120.38,2024-06-09 16:00:00,16,success
T000568,U00456,2082.08,2024-06-10 16:00:00,16,failed
T000569,U00456,4398.22,2024-06-21 16:00:00,16,success
T000570,U00456,2935.25,2024-06-27 16:00:00,16,success
T000571,U00459,4777.55,2024-02-14 18:00:00,18,success
T000572,U00459,5091.88,2024-02-17 18:00:00,18,success
T000573,U00459,1152.47,2024-03-01 18:00:00,18,success
T000574,U00459,2633.17,2024-02-26 18:00:00,18,success
T000575,U00459,4836.42,2024-02-26 18:00:00,18,success
T000576,U00459,6598.68,2024-03-30 18:00:00,18,success
T000577,U00463,3262.27,2024-02-17 19:00:00,19,success
T000578,U00463,2236.21,2024-02-21 19:00:00,19,success
T000579,U00463,3527.6,2024-02-23 19:00:00,19,failed
T000580,U00467,2454.88,2024-03-05 13:00:00,13,success
T000581,U00470,3112.85,2024-06-30 09:00:00,9,success
T000582,U00470,2508.57,2024-07-07 09:00:00,9,success
T000583,U00470,1179.72,2024-07-10 09:00:00,9,success
T000584,U00470,1372.47,2024-07-15 09:00:00,9,success
T000585,U00470,3367.43,2024-07-28 09:00:00,9,success
T000586,U00470,1672.85,2024-08-04 09:00:00,9,success
T000587,U00473,6431.9,2024-01-12 22:00:00,22,success
T000588,U00474,4539.04,2024-05-02 08:00:00,8,success
T000589,U00475,1176.55,2024-02-29 01:00:00,1,success
T000590,U00475,2676.49,2024-03-04 01:00:00,1,success
T000591,U00475,959.75,2024-03-12 01:00:00,1,success
T000592,U00479,1958.15,2024-03-20 16:00:00,16,success
T000593,U00482,3926.17,2024-01-07 20:00:00,20,success
T000594,U00483,4105.47,2024-06-20 22:00:00,22,success
T000595,U00483,3367.26,2024-06-24 22:00:00,22,success
T000596,U00483,6189.22,2024-06-24 22:00:00,22,success
T000597,U00483,5970.26,2024-07-17 22:00:00,22,success
T000598,U00483,4760.04,2024-07-30 22:00:00,22,success
T000599,U00484,2927.75,2024-02-20 17:00:00,17,success
T000600,U00486,4249.22,2024-03-27 23:00:00,23,success
T000601,U00486,2964.72,2024-03-29 23:00:00,23,success
T000602,U00486,6119.61,2024-03-31 23:00:00,23,success
T000603,U00486,835.38,2024-04-02 23:00:00,23,success
T000604,U00486,777.57,2024-04-24 23:00:00,23,success
T000605,U00486,2184.79,2024-04-11 23:00:00,23,success
T000606,U00486,2525.13,2024-04-02 23:00:00,23,success
T000607,U00488,3438.6,2024-01-22 17:00:00,17,success
T000608,U00488,2725.06,2024-01-27 17:00:00,17,success
T000609,U00488,6518.88,2024-01-28 17:00:00,17,success
T000610,U00490,1158.88,2024-04-01 04:00:00,4,failed
T000611,U00490,946.85,2024-04-08 04:00:00,4,success
T000612,U00490,6719.45,2024-04-09 04:00:00,4,success
T000613,U00490,649.25,2024-04-04 04:00:00,4,success
T000614,U00490,4505.04,2024-05-03 04:00:00,4,success
T000615,U00490,5167.31,2024-04-06 04:00:00,4,failed
T000616,U00490,6992.64,2024-04-13 04:00:00,4,success
T000617,U00498,6722.9,2024-02-02 07:00:00,7,success
T000618,U00501,4060.41,2024-05-30 00:00:00,0,success
T000619,U00501,3007.19,2024-06-01 00:00:00,0,success
T000620,U00501,964.42,2024-06-05 00:00:00,0,failed
T000621,U00501,742.63,2024-06-23 00:00:00,0,success
T000622,U00501,2467.61,2024-07-01 00:00:00,0,success
T000623,U00503,763.07,2024-01-12 00:00:00,0,failed
T000624,U00504,1027.91,2024-01-31 06:00:00,6,success
T000625,U00505,5715.38,2024-06-04 09:00:00,9,success
T000626,U00505,4710.86,2024-06-07 09:00:00,9,success
T000627,U00505,4517.66,2024-06-22 09:00:00,9,success
T000628,U00505,4294.02,2024-07-01 09:00:00,9,success
T000629,U00505,3609.63,2024-06-12 09:00:00,9,success
T000630,U00505,1187.04,2024-07-04 09:00:00,9,success
T000631,U00505,4321.85,2024-06-28 09:00:00,9,success
T000632,U00508,1975.88,2024-03-25 09:00:00,9,success
T000633,U00509,4925.83,2024-04-23 18:00:00,18,success
T000634,U00509,5008.79,2024-05-02 18:00:00,18,success
T000635,U00509,3782.61,2024-05-03 18:00:00,18,failed
T000636,U00509,2178.76,2024-05-08 18:00:00,18,success
T000637,U00510,2124.53,2024-06-05 06:00:00,6,success
T000638,U00510,3695.98,2024-06-14 06:00:00,6,success
T000639,U00510,6888.7,2024-06-25 06:00:00,6,success
T000640,U00510,6918.04,2024-06-17 06:00:00,6,success
T000641,U00510,2076.74,2024-06-21 06:00:00,6,pending
T000642,U00510,1760.64,2024-07-05 06:00:00,6,failed
T000643,U00513,2123.92,2024-04-11 10:00:00,10,success
T000644,U00513,4861.88,2024-04-19 10:00:00,10,success
T000645,U00513,1020.06,2024-04-13 10:00:00,10,success
T000646,U00513,850.11,2024-04-17 10:00:00,10,success
T000647,U00513,3679.76,2024-05-05 10:00:00,10,success
T000648,U00513,1392.95,2024-05-01 10:00:00,10,success
T000649,U00517,4358.33,2024-01-13 18:00:00,18,success
T000650,U00517,1007.19,2024-01-15 18:00:00,18,success
T000651,U00517,1271.0,2024-01-15 18:00:00,18,success
T000652,U00517,6930.6,2024-01-25 18:00:00,18,failed
T000653,U00517,1869.23,2024-02-06 18:00:00,18,success
T000654,U00517,1748.2,2024-02-17 18:00:00,18,success
T000655,U00517,1043.72,2024-02-24 18:00:00,18,success
T000656,U00519,6935.06,2024-01-02 20:00:00,20,success
T000657,U00521,6602.33,2024-05-21 13:00:00,13,success
T000658,U00521,1030.65,2024-05-28 13:00:00,13,success
T000659,U00521,749.15,2024-05-27 13:00:00,13,success
T000660,U00522,5701.89,2024-06-28 11:00:00,11,success
T000661,U00522,1625.22,2024-07-06 11:00:00,11,success
T000662,U00522,3365.78,2024-07-02 11:00:00,11,success
T000663,U00522,6344.72,2024-07-25 11:00:00,11,success
T000664,U00522,2484.39,2024-07-22 11:00:00,11,success
T000665,U00522,3328.33,2024-07-28 11:00:00,11,success
T000666,U00522,3672.61,2024-08-27 11:00:00,11,success
T000667,U00523,2361.52,2024-06-21 19:00:00,19,success
T000668,U00523,1645.46,2024-06-22 19:00:00,19,success
T000669,U00523,5635.31,2024-07-09 19:00:00,19,success
T000670,U00523,1042.23,2024-06-27 19:00:00,19,success
T000671,U00526,2557.57,2024-04-21 08:00:00,8,success
T000672,U00526,3508.23,2024-04-25 08:00:00,8,success
T000673,U00526,3109.89,2024-04-25 08:00:00,8,success
T000674,U00526,1362.39,2024-04-27 08:00:00,8,success
T000675,U00526,3308.2,2024-05-23 08:00:00,8,success
T000676,U00526,3549.6,2024-05-31 08:00:00,8,success
T000677,U00526,1921.59,2024-06-02 08:00:00,8,success
T000678,U00532,5129.79,2024-06-20 19:00:00,19,success
T000679,U00532,4447.09,2024-06-29 19:00:00,19,success
T000680,U00532,5838.73,2024-07-04 19:00:00,19,success
T000681,U00532,1321.39,2024-07-02 19:00:00,19,pending
T000682,U00532,6154.35,2024-07-14 19:00:00,19,success
T000683,U00532,2325.77,2024-06-30 19:00:00,19,success
T000684,U00534,2544.4,2024-03-18 19:00:00,19,success
T000685,U00534,6962.2,2024-03-23 19:00:00,19,failed
T000686,U00546,6466.43,2024-04-21 09:00:00,9,failed
T000687,U00546,5368.75,2024-04-29 09:00:00,9,failed
T000688,U00546,6315.54,2024-05-01 09:00:00,9,success
T000689,U00546,1945.29,2024-05-12 09:00:00,9,failed
T000690,U00546,2942.37,2024-05-15 09:00:00,9,success
T000691,U00547,746.87,2024-06-20 00:00:00,0,success
T000692,U00549,2314.93,2024-06-26 11:00:00,11,failed
T000693,U00549,1356.88,2024-07-04 11:00:00,11,success
T000694,U00549,4934.25,2024-06-28 11:00:00,11,success
T000695,U00549,1269.99,2024-07-23 11:00:00,11,failed
T000696,U00549,633.26,2024-07-04 11:00:00,11,success
T000697,U00549,2213.06,2024-07-26 11:00:00,11,failed
T000698,U00549,893.11,2024-08-07 11:00:00,11,success
T000699,U00549,1518.25,2024-08-07 11:00:00,11,success
T000700,U00550,4183.62,2024-02-14 21:00:00,21,failed
T000701,U00550,1173.26,2024-02-19 21:00:00,21,success
T000702,U00551,5502.5,2024-06-08 05:00:00,5,success
T000703,U00552,1640.66,2024-05-27 02:00:00,2,pending
T000704,U00552,3464.95,2024-06-02 02:00:00,2,failed
T000705,U00552,5443.23,2024-06-02 02:00:00,2,success
T000706,U00552,781.01,2024-06-08 02:00:00,2,success
T000707,U00552,1161.71,2024-06-16 02:00:00,2,success
T000708,U00552,1045.33,2024-07-11 02:00:00,2,success
T000709,U00552,940.08,2024-07-26 02:00:00,2,success
T000710,U00555,1637.49,2024-05-23 18:00:00,18,success
T000711,U00557,1625.23,2024-03-19 06:00:00,6,success
T000712,U00557,2319.86,2024-03-27 06:00:00,6,success
T000713,U00557,3428.88,2024-03-27 06:00:00,6,success
T000714,U00557,542.97,2024-04-18 06:00:00,6,success
T000715,U00557,1795.97,2024-04-12 06:00:00,6,success
T000716,U00557,4997.35,2024-04-08 06:00:00,6,success
T000717,U00557,1807.7,2024-04-12 06:00:00,6,success
T000718,U00559,3906.11,2024-02-25 04:00:00,4,success
T000719,U00559,4315.23,2024-03-04 04:00:00,4,success
T000720,U00559,3094.71,2024-03-12 04:00:00,4,success
T000721,U00559,2190.83,2024-03-14 04:00:00,4,success
T000722,U00559,786.25,2024-04-01 04:00:00,4,success
T000723,U00559,4851.09,2024-03-26 04:00:00,4,success
T000724,U00559,3839.35,2024-04-13 04:00:00,4,success
T000725,U00559,4822.67,2024-03-24 04:00:00,4,success
T000726,U00560,5482.06,2024-04-24 14:00:00,14,success
T000727,U00560,2758.83,2024-04-26 14:00:00,14,success
T000728,U00560,844.26,2024-05-06 14:00:00,14,success
T000729,U00560,1938.96,2024-05-18 14:00:00,14,success
T000730,U00560,1464.2,2024-04-28 14:00:00,14,success
T000731,U00560,3296.2,2024-05-04 14:00:00,14,success
T000732,U00561,2392.59,2024-05-28 23:00:00,23,success
T000733,U00563,1765.66,2024-06-18 23:00:00,23,success
T000734,U00563,904.81,2024-06-24 23:00:00,23,success
T000735,U00563,1664.92,2024-07-08 23:00:00,23,success
T000736,U00563,3515.55,2024-07-03 23:00:00,23,success
T000737,U00563,3883.56,2024-07-16 23:00:00,23,success
T000738,U00563,5368.37,2024-07-08 23:00:00,23,success
T000739,U00567,3383.93,2024-04-24 14:00:00,14,success
T000740,U00567,4378.26,2024-04-26 14:00:00,14,success
T000741,U00567,3774.2,2024-05-08 14:00:00,14,success
T000742,U00567,6855.57,2024-05-24 14:00:00,14,pending
T000743,U00567,5734.07,2024-04-28 14:00:00,14,success
T000744,U00567,4906.78,2024-05-04 14:00:00,14,success
T000745,U00567,1579.13,2024-06-23 14:00:00,14,success
T000746,U00568,6720.1,2024-06-25 08:00:00,8,success
T000747,U00568,1116.52,2024-07-02 08:00:00,8,success
T000748,U00568,2048.15,2024-07-03 08:00:00,8,success
T000749,U00568,1801.64,2024-07-16 08:00:00,8,success
T000750,U00568,1675.43,2024-07-03 08:00:00,8,success
T000751,U00568,3687.76,2024-07-10 08:00:00,8,success
T000752,U00568,3798.96,2024-07-19 08:00:00,8,success
T000753,U00568,5641.46,2024-07-30 08:00:00,8,success
T000754,U00569,5251.3,2024-02-25 22:00:00,22,success
T000755,U00573,3467.51,2024-06-18 11:00:00,11,success
T000756,U00574,4791.74,2024-01-25 13:00:00,13,success
T000757,U00574,1793.7,2024-02-04 13:00:00,13,success
T000758,U00574,1111.74,2024-02-06 13:00:00,13,failed
T000759,U00574,6180.39,2024-02-12 13:00:00,13,success
T000760,U00574,3086.05,2024-01-29 13:00:00,13,success
T000761,U00576,3235.08,2024-05-13 12:00:00,12,pending
T000762,U00579,3190.9,2024-06-09 23:00:00,23,success
T000763,U00579,3777.95,2024-06-12 23:00:00,23,success
T000764,U00579,3559.14,2024-06-21 23:00:00,23,success
T000765,U00579,3360.34,2024-06-15 23:00:00,23,success
T000766,U00579,1504.26,2024-06-17 23:00:00,23,success
T000767,U00579,2719.9,2024-06-29 23:00:00,23,success
T000768,U00580,2007.11,2024-03-29 12:00:00,12,success
T000769,U00582,6656.9,2024-03-03 05:00:00,5,success
T000770,U00582,2322.53,2024-03-06 05:00:00,5,success
T000771,U00582,4156.27,2024-03-21 05:00:00,5,success
T000772,U00582,1578.43,2024-03-09 05:00:00,5,success
T000773,U00582,1771.8,2024-03-15 05:00:00,5,success
T000774,U00586,1947.89,2024-02-22 03:00:00,3,success
T000775,U00586,5539.26,2024-03-01 03:00:00,3,success
T000776,U00586,4384.03,2024-03-13 03:00:00,3,success
T000777,U00586,4927.91,2024-03-05 03:00:00,3,pending
T000778,U00586,4814.55,2024-03-29 03:00:00,3,success
T000779,U00590,2118.7,2024-03-06 13:00:00,13,pending
T000780,U00592,5839.27,2024-06-09 19:00:00,19,success
T000781,U00593,1040.73,2024-01-20 03:00:00,3,success
T000782,U00593,1125.92,2024-01-30 03:00:00,3,success
T000783,U00593,3529.58,2024-01-28 03:00:00,3,success
T000784,U00596,2950.09,2024-06-14 07:00:00,7,success
T000785,U00603,4103.97,2024-03-05 18:00:00,18,success
T000786,U00603,6903.02,2024-03-10 18:00:00,18,success
T000787,U00603,4125.5,2024-03-13 18:00:00,18,success
T000788,U00603,3505.94,2024-03-17 18:00:00,18,success
T000789,U00603,2379.47,2024-04-14 18:00:00,18,success
T000790,U00603,2672.91,2024-04-04 18:00:00,18,success
T000791,U00603,6258.69,2024-04-22 18:00:00,18,success
T000792,U00603,6456.76,2024-04-16 18:00:00,18,failed
T000793,U00607,4795.07,2024-01-03 21:00:00,21,success
T000794,U00608,6478.48,2024-01-30 22:00:00,22,success
T000795,U00608,4902.96,2024-02-01 22:00:00,22,success
T000796,U00608,4906.82,2024-02-01 22:00:00,22,success
T000797,U00609,1545.54,2024-04-21 07:00:00,7,pending
T000798,U00610,2907.24,2024-03-01 00:00:00,0,success
T000799,U00610,3936.95,2024-03-11 00:00:00,0,pending
T000800,U00612,5338.82,2024-06-28 21:00:00,21,success
T000801,U00612,6950.25,2024-06-30 21:00:00,21,success
T000802,U00612,1331.98,2024-07-08 21:00:00,21,failed
T000803,U00612,2063.1,2024-07-10 21:00:00,21,success
T000804,U00612,3102.35,2024-07-02 21:00:00,21,success
T000805,U00612,1083.38,2024-08-07 21:00:00,21,failed
T000806,U00614,6404.16,2024-05-02 03:00:00,3,success
T000807,U00615,5669.23,2024-01-16 19:00:00,19,success
T000808,U00616,5090.86,2024-05-23 20:00:00,20,pending
T000809,U00620,2087.38,2024-02-07 17:00:00,17,success
T000810,U00620,1418.76,2024-02-15 17:00:00,17,success
T000811,U00620,3805.24,2024-02-09 17:00:00,17,success
T000812,U00620,6671.87,2024-03-02 17:00:00,17,success
T000813,U00620,1314.39,2024-02-23 17:00:00,17,success
T000814,U00620,4532.7,2024-02-22 17:00:00,17,success
T000815,U00621,3959.37,2024-04-30 19:00:00,19,success
T000816,U00622,3164.27,2024-06-20 18:00:00,18,success
T000817,U00622,6834.78,2024-06-28 18:00:00,18,success
T000818,U00622,3419.07,2024-06-30 18:00:00,18,success
T000819,U00625,6238.19,2024-06-02 02:00:00,2,failed
T000820,U00625,4752.61,2024-06-03 02:00:00,2,success
T000821,U00625,608.35,2024-06-22 02:00:00,2,success
T000822,U00625,6465.72,2024-06-14 02:00:00,2,success
T000823,U00625,5831.0,2024-06-10 02:00:00,2,pending
T000824,U00626,2645.09,2024-03-24 01:00:00,1,success
T000825,U00630,6036.77,2024-04-22 23:00:00,23,success
T000826,U00630,770.4,2024-04-28 23:00:00,23,pending
T000827,U00630,4280.73,2024-04-26 23:00:00,23,success
T000828,U00630,4099.52,2024-05-13 23:00:00,23,success
T000829,U00630,2449.38,2024-05-12 23:00:00,23,success
T000830,U00630,6993.06,2024-06-01 23:00:00,23,success
T000831,U00631,4209.67,2024-05-22 11:00:00,11,success
T000832,U00632,651.27,2024-04-25 00:00:00,0,success
T000833,U00633,4881.85,2024-02-12 00:00:00,0,failed
T000834,U00633,4089.04,2024-02-18 00:00:00,0,success
T000835,U00634,718.26,2024-05-04 08:00:00,8,success
T000836,U00635,3206.38,2024-04-27 00:00:00,0,success
T000837,U00636,608.17,2024-03-09 17:00:00,17,success
T000838,U00636,852.97,2024-03-14 17:00:00,17,success
T000839,U00636,2924.8,2024-03-21 17:00:00,17,success
T000840,U00638,4293.07,2024-06-15 00:00:00,0,success
T000841,U00638,2117.08,2024-06-20 00:00:00,0,success
T000842,U00638,560.98,2024-06-17 00:00:00,0,failed
